,TRE3326A10-45241226,TRE3326A11-45241228,TRE3326A12-45238228,TRE3326A13-45249221,TRE3326A14-45252219,TRE3326A15-45241232,TRE3326A16-45245241,TRE3326A17-45241234,TRE3326A18-45238232
EX_fe3_e_m,-3.3270943821651557,-3.4379988359973477,-3.437995624977083,-3.4379999994109216,-3.4379950713165117,-3.43491848711887,-3.4379987514034576,-3.4379839938730408,-3.437999996797584
EX_lys__L_e_m,-0.03168649353482243,-0.032341883044957075,-0.0332793224592781,-0.020614725977331744,-0.03188298926923471,-0.029768347090737723,0.035214082420224245,-0.022017408922530384,-0.020449724381023368
EX_orn_e_m,-0.030106522015263783,-0.025583779552359312,-0.026041008510465896,-0.0343800048949658,-0.03437220431160004,-0.03437976772392366,-0.0343779435621558,-0.0343768012187473,-0.034380020560925345
EX_asp__L_e_m,0.4885470623778487,0.14139625417943447,0.10274064029254457,-0.06875999928523183,-0.0687535801707689,0.018508840224589974,0.6003547698173237,0.5048130259803439,0.14982467821046114
EX_phe__L_e_m,-0.002489758203056198,-0.0066615208412401,-0.006655935476212734,-0.0010248853635067413,-0.0050774064785720045,-0.008778284593483865,-0.002388617390658347,-0.003901247482505525,-0.004597981931401653
EX_k_e_m,-0.018858159965758247,-0.01937716455240851,-0.019907149907310774,-0.02662973480122841,-0.02445045859597034,-0.023101286036774454,-0.0037614820636107217,-0.017280990397946363,-0.01587713034123825
EX_pro__L_e_m,-0.00881886272745983,-0.005726729708780723,-0.003799769700509669,-0.06876000101628994,-0.06875756882372212,-0.06876010859153135,-0.04618988021114479,-0.06875907463460718,-0.06875995333007066
EX_cellb_e_m,-0.03283637620594428,-0.020763875196397365,-0.03437158482410888,-0.027393533858306632,-0.015207999747776306,-0.02149530098039817,-0.022316771814639817,-0.02289394627241159,-0.021854927273242036
EX_meoh_e_m,-0.034379995562317446,-0.034379864802009004,-0.03438009280412046,-0.03437999881190184,-0.034378664246574014,-0.03438022662613252,-0.03437930146540095,-0.03437943259697605,-0.03438002352339436
EX_btoh_e_m,-0.0343799998811589,-0.03437987006652246,-0.03438119681348821,-0.034379999814512494,-0.03437974858794132,-1.2724356194743107e-09,-0.034379968904270364,-0.03437962423663297,-0.0007734279059272214
EX_ca2_e_m,-0.0005028700935072112,-0.0005167098433612711,-0.000530843341062837,-0.0007101062511558953,-0.0006519878336094887,-0.0006160169356361183,-0.00010030525612799908,-0.00046081336799118166,-0.0004233781430229702
EX_15dap_e_m,2.787956599255368e-10,1.023886948211059e-06,3.3009440353079615e-06,1.6205988777906092e-09,6.02445096253408e-06,8.886751478010878e-09,2.9906451710477217e-06,2.134286499489199e-06,1.0973302831338234e-09
EX_chor_e_m,-0.0007537085003931698,-0.0003935663184635422,0.009183411990665103,-0.009506996676999183,-0.008970144587519418,-0.004672156787994005,-0.00045829502828204457,-0.013846377613110488,-0.003921956352940647
EX_mg2_e_m,-0.0008381168264108055,-0.000861183046988831,-0.0008847372879951004,-0.0011835104199541023,-0.0010866564288055968,-0.0010266948936102406,-0.00016717227000206112,-0.0007680223763346818,-0.000705630354109068
EX_mn2_e_m,-6.675950744239225e-05,-6.859682830549125e-05,-7.047302202371826e-05,-9.42715504397071e-05,-8.655672524394409e-05,-8.178053849958717e-05,-1.3315969882633286e-05,-6.117619165876113e-05,-5.620640631518776e-05
EX_cobalt2_e_m,-9.661289076834765e-06,-9.927182287304341e-06,-1.0198700775349888e-05,-1.364277138959326e-05,-1.2526298698517043e-05,-1.1835099641226757e-05,-1.9270578973569018e-06,-8.853283827786721e-06,-8.134067485405312e-06
EX_zn2_e_m,-3.294499571261124e-05,-3.385169097580993e-05,-3.477756947739852e-05,-4.65218504883548e-05,-4.271467927881622e-05,-4.0357689765460223e-05,-6.571267305775161e-06,-3.0189698018969805e-05,-2.7737170114913986e-05
EX_succ_e_m,0.7547437080642647,1.0919014940796092,0.9745809078048756,2.067800038693144,2.0610699908427357,1.4304201818431528,1.0683571752015073,1.6682753377488349,1.541789133615318
EX_for_e_m,0.5266900056737394,0.4231555777277923,0.2951147726746512,0.39966202046072263,0.3293067779366359,1.0706056470774095,2.082735975096946,0.9876915130942816,1.6399272140614591
EX_co2_e_m,0.6879999999831851,0.6960061630677368,0.6640044205166558,0.2729999999173019,0.26000538699540277,1.328999999389896,0.5370035837551255,0.4360225331131535,0.4609999999384897
EX_crn_e_m,-1.9341372839558242e-10,-7.068312309375536e-11,-5.5702978188010107e-11,9.152759596058725e-09,1.396844552204385e-09,-3.689685031423796e-12,-1.0678302937852824e-09,1.5718029388534807e-09,1.1214564787408445e-08
EX_cu2_e_m,-6.849850414136062e-05,-7.017897403546737e-05,-7.245146061101751e-05,-9.672712932430681e-05,-8.810622164145581e-05,-8.39100455768758e-05,-1.3617644515690552e-05,-6.207731183321498e-05,-5.767035121583282e-05
EX_o2_e_m,-2.2504685407997067e-09,5.519738150787657e-07,7.161475538450973e-07,-1.0595273921100106e-08,1.769498468919995e-06,2.9025284031581547e-07,8.313659097338423e-07,2.5754458470410857e-06,6.502426121182834e-07
EX_glu__L_e_m,0.019361003094229664,-0.059360224950843796,0.014592583465473494,-0.0687599994595311,-0.03621066972039838,-0.0012002724839187567,0.08623165507433714,0.016113214691221636,-0.0687599815603446
EX_drib_e_m,-0.0010426447001021131,-0.0007554904588760561,-0.0007498484176368321,-0.0011640915258291048,-0.0006857459168653302,-0.00011875847355853791,-7.915845522980018e-05,-0.00023522980761333864,-0.00024942036839917925
EX_galur_e_m,0.034380001810814007,0.034377545693256475,0.03437553648553798,9.346721357283306e-09,2.0041010083782923e-05,-0.020880839979793262,-2.7038347818735503e-06,-0.004036327137453791,-0.019925941833657583
EX_etha_e_m,0.00024309351903433957,0.0001221040159971595,-0.017176915469233313,-0.01586495645756948,-0.016121328397382707,-0.0008172951785238272,-0.006762368377331157,-0.005101137880839391,-0.004665039868978718
EX_fe2_e_m,3.3256967559236466,3.4365726663089586,3.436543890614554,3.4360278782858855,3.436220770956043,3.433206066557226,3.4377337588552903,3.436723721986054,3.4368412742461643
EX_fe3dcit_e_m,-8.685474806700069e-11,3.6201281237928916e-08,-2.0049039639108996e-07,-4.91159045544281e-10,-1.5815788922802327e-06,-6.366012256735829e-06,-2.4785362091962046e-06,6.358556930056333e-07,-2.2579219762555394e-05
EX_enter_e_m,5.480767662774828e-06,1.1695365051356518e-05,1.552699728641073e-05,9.210811390634634e-06,2.2012744486892347e-05,1.2968042028518492e-08,6.1947990629187535e-06,7.129538153628124e-06,5.422395650663502e-09
EX_feenter_e_m,-5.4807676599259084e-06,-1.1498550435220826e-05,-1.5058113648182506e-05,-9.21081114758839e-06,-2.134529783110292e-05,-1.2967577321111962e-08,-6.222725437675811e-06,-6.106952124210647e-06,-5.42243558120152e-09
EX_fru_e_m,-0.03437999941395851,-0.034378605856966823,-0.03437416131535683,-0.034379998364535744,-0.03436758944604381,-0.03367144571285248,-0.03437956888075144,-0.03435183234074284,-0.034379999802911274
EX_g3pc_e_m,-0.03437999674188683,-0.03438021289972792,-0.034379622105850195,-0.0343799998546259,-0.03438021683003684,-0.03437999468934587,-0.03437969099731946,-0.03437964115227189,-0.0343799996066441
EX_g3pi_e_m,-0.03437999801599746,-0.02720681340486471,-0.02692431976908562,-0.03437999894198417,-0.01661734071211151,-0.0043135701542356105,-0.00290903139367966,-0.008519226668631415,-0.006651184845193549
EX_g3ps_e_m,-0.011086015920815666,-1.2418340498584612e-06,-0.00011622788950612797,-0.00793584103873385,-5.180846694455905e-06,-5.655968844316532e-09,-0.004902547323856158,-2.7961380645155223e-06,-7.344678569550535e-10
EX_gal_e_m,0.018929414923704112,0.01951008568834553,0.020364408691448368,0.019648154636970047,0.01956105413394808,0.01965671851739259,0.019913229760016655,0.018981166881504884,0.01778657227916644
EX_galctn__L_e_m,-0.03437999945576145,-0.03437883638396782,-0.03437740883160046,-7.811566652852578e-09,-3.4680914354039816e-05,-0.011632983559917027,-9.825267695128398e-06,-0.02450069526183729,-0.007380087126196146
EX_galct__D_e_m,-3.327464728577553e-11,2.9533527321593704e-08,-5.538957692100896e-07,-1.3550411731411175e-10,-1.4975685051515813e-07,,-3.9690900980398844e-05,-1.1977989425017573e-06,-1.9227975233977968e-10
EX_galt_e_m,-0.034379995571619575,-0.03437943291421364,-0.03437900648242295,-0.034379999794063976,-0.03437761687911665,-0.03437999940512355,-0.034379104118689115,-0.03437499367210522,-0.03437999326897366
EX_gthrd_e_m,-0.007026669317718017,-0.025669075708189982,-0.0034234177314724566,-0.03437999943870425,-0.01807596049192238,-0.014354094985868288,-0.03416133152947394,-0.010479280772224209,-0.03437999818091475
EX_glcn_e_m,-0.03437999523047393,-0.034379785035848404,-0.03437927305902201,-0.03437999839563666,-0.034379207389185824,-0.034379997403731676,-0.03437917497361179,-0.03438018136517937,-0.03437999867590982
EX_glcn__D_e_m,-3.799820550009691e-10,-9.370679936152033e-07,-5.021848165308216e-06,-2.890313895617764e-09,-4.57646881209203e-06,-0.015557987069730644,-0.011749866981065787,-6.741127171713894e-05,-0.004387464563013158
